ood,violation
8.306919994988803,1
8.36742640206524,1
8.434356993041051,1
8.507426493134263,1
8.586209829134148,1
8.671181558913139,1
8.736616654046571,1
8.805396151771447,1
8.879292082948911,1
8.95860411711665,1
9.036763189592921,1
9.117438554622867,1
9.201097178631938,1
9.289028792408331,1
9.35134255435792,1
9.412496050515852,1
9.473400660031759,1
9.535313561633032,1
9.480968528848004,1
9.423896217089933,1
9.371232059322786,1
9.31897724715819,1
9.314675138880421,1
9.31310549460546,0
9.314515768061417,1
9.318130339302124,1
9.371854802036188,1
9.432664332222354,1
9.497633831720698,1
9.568153013184386,1
9.563564021277253,1
9.553359493692591,1
9.53952227150561,1
9.522034574299905,1
9.480904769204313,1
9.437547850867407,1
9.392746129725374,1
9.344514669681532,1
9.361599142572787,1
9.376194825565983,1
9.385619195347733,1
9.38895168467681,1
9.459662837904755,1
9.529693031569634,1
9.596023589027622,1
9.659222424086467,1
9.691751837057442,1
9.7239707031654,1
9.757498249145684,1
9.79278150111744,1
9.810328486465469,1
9.828914549136506,1
9.849210021358902,1
9.870924089631757,1
9.905778749016445,1
9.942407773344273,1
9.980213655622467,1
10.01977305887336,1
10.024667436167542,1
10.029170114859532,1
10.03406020433955,1
10.038589190485379,1
10.089578682862403,1
10.14206926644459,1
10.194367309241805,1
10.246915115796817,1
10.275586076277015,1
10.303545680206609,1
10.331420618970743,1
10.359788784752393,1
10.364845457223291,1
10.369889903879265,1
10.375742811656698,1
10.382750812532787,1
10.391306271939829,1
10.401842439821465,1
10.414827509781567,1
2.1649970924448234,1
2.1678134358132057,1
2.154467469149438,1
2.144145709292183,1
2.138748881769319,1
2.1401755090575194,1
2.100305219607199,1
2.071782724362853,1
2.057050308531392,1
2.0586741005188154,1
2.210919302753447,1
2.3715115005940537,1
2.538283035295646,1
2.7089824133325306,1
2.776679382565293,1
2.8491134313300166,1
2.9244670363057326,1
3.0014110566801877,1
3.002787583719089,1
3.008880404660563,1
3.019453892231756,1
3.034538531513049,1
3.0159858177079952,1
3.0032477342190074,1
2.9973012589439234,1
2.9993055076773087,1
2.9867198040168415,1
1.7369867996110442,1
1.6898491511787104,1
1.6607921861290484,1
1.63976300929932,1
1.6305585986813007,1
1.6359807938444437,1
1.6459727794402241,1
