ood,violation
1.7933130656859462,1
1.8048922101962837,1
1.8555829170684088,1
1.7901779297301756,1
1.7450063632280168,1
1.7413308469047393,1
1.7817969226491766,1
1.7326657624940804,0
1.6930058022495487,0
1.6750200896294773,0
1.6825406483355398,0
1.6589873271558693,0
1.641957900860009,0
1.6357648284055082,0
1.639979472076472,0
1.6117620420214025,0
1.587073659883046,0
1.5709808583333282,1
1.559308896589773,1
1.582055189365733,1
1.6106318035026077,1
1.6419818379230517,1
1.6729753638358296,1
1.7188460258153284,1
1.7651336435266667,1
1.8113540176397154,1
1.8560061753028492,1
1.9254246660485672,1
1.998338884623272,1
2.0718661707896855,1
2.145910476744097,1
2.1325738571444686,1
2.1074145137423677,1
2.078762279836811,1
2.0447975650138956,1
2.0337602870647515,1
2.022119953463482,1
2.0065482112742288,1
1.9897141447381803,1
1.9516977868687946,1
1.9109902936509464,1
1.870488894319854,1
1.8310261736642093,1
1.8002542193961144,1
1.77320559683522,1
1.7508400807772293,1
1.7349521496180176,1
1.6951388913100989,1
1.6664897948146034,1
1.6539913684303102,1
1.6591369816753607,1
1.6764259736744267,1
1.7110728384850695,1
1.7636097564203725,1
1.8336054156623771,1
1.7900167370932691,1
1.739467128806657,1
1.6944521688567733,1
1.657567170831343,1
1.5663467197011658,0
1.5301883746058316,1
1.5616918380789093,1
1.6575635818802248,1
1.7963916834303097,1
1.977599438556777,1
2.1945569296012417,1
2.4408876751094244,0
2.6483651325645345,0
2.8649174869993606,0
3.0936136476092164,0
3.340107563738491,0
3.417091014865359,0
3.4923111207545405,0
3.574298648440844,0
3.6664203594820024,0
3.4444240367316845,0
3.2118102279003113,1
2.9907719824688423,1
2.772453645907566,0
2.939601571791817,0
3.1402984300328307,0
3.355146343555952,0
3.591540909215603,0
3.33781725899195,0
3.0778430025427315,1
2.8441434558424317,0
2.6391096352135692,0
2.5020787081777085,1
2.378872327323747,1
2.2677993316588454,0
2.170116760826557,1
2.0298854077080004,1
1.9258138517917864,1
1.8660528235772589,1
1.8527759125803176,1
1.8833639101483914,1
1.9162995754768195,0
1.9503578599089102,1
1.9847520045140072,1
2.0481528846573127,1
2.1122512407923995,1
2.1756148508117468,0
2.2407898149351397,0
2.2291308255588773,0
2.2213089425399,0
2.219290637945277,0
2.223441314666994,0
2.2185395587851926,0
