block,condition,seed,variant,degree,optimizer,denoise,n_days_train,rollout_horizons,regen_id,config_hash,git_sha,image,nonzero,kappa,rollout_rmse_t_in,diverged_frac,one_step_rmse_t_in,sign_pass,embeddable,secs
ladder,raw/d1/stlsq/savgol,10,raw,1,stlsq,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,9.556908352532197,6.162434698012857,0.0,3.0841904489173246,,True,2.1
ladder,raw/d1/stlsq/kalman,10,raw,1,stlsq,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,8.317992419356248,6.404686568559444,0.0,3.0867473085227126,,True,2.6
ladder,raw/d1/sr3/none,10,raw,1,sr3,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,6,8.48480768572974,4.341537591503602,0.0,2.421786281824271,,True,2.1
ladder,raw/d1/sr3/savgol,10,raw,1,sr3,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,9.556908352532197,5.200256649055241,0.0,3.0642556122487186,,True,2.1
ladder,raw/d1/sr3/kalman,10,raw,1,sr3,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,8.317992419356248,6.751685616045043,0.0,3.089797696456163,,True,2.6
ladder,raw/d1/constrained/none,10,raw,1,constrained,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,6,8.48480768572974,4.341537591503602,0.0,2.421786281824271,,True,2.1
ladder,raw/d1/constrained/savgol,10,raw,1,constrained,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,9.556908352532197,5.200256649055241,0.0,3.0642556122487186,,True,2.1
ladder,raw/d1/constrained/kalman,10,raw,1,constrained,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,8.317992419356248,6.751685616045043,0.0,3.089797696456163,,True,2.6
ladder,raw/d1/ensemble/none,10,raw,1,ensemble,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,19,8.48480768572974,2.6469740508163837,0.0,1.889509752496179,,True,2.4
ladder,raw/d1/ensemble/savgol,10,raw,1,ensemble,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,9.556908352532197,6.151523738221599,0.0,3.084064526682945,,True,2.3
ladder,raw/d1/ensemble/kalman,10,raw,1,ensemble,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,8.317992419356248,6.3782078621044995,0.0,3.086487748580455,,True,2.8
ladder,raw/d2/stlsq/none,10,raw,2,stlsq,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,50,8.48480768572974,2.088890833830252,0.0,1.1613464296240357,,False,10.5
ladder,raw/d2/stlsq/savgol,10,raw,2,stlsq,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,9.556908352532197,6.162434698012857,0.0,3.0841904489173246,,False,10.5
ladder,raw/d2/stlsq/kalman,10,raw,2,stlsq,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,8.317992419356248,6.404686568559444,0.0,3.0867473085227126,,False,11.0
ladder,raw/d2/sr3/none,10,raw,2,sr3,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,7,8.48480768572974,4.7949714157914025,0.0,2.406624662140785,,False,10.2
ladder,raw/d2/sr3/savgol,10,raw,2,sr3,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,9.556908352532197,5.1529664889569995,0.0,3.062079442444769,,False,10.3
ladder,raw/d2/sr3/kalman,10,raw,2,sr3,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,8.317992419356248,6.204525024264822,0.0,3.0846663510012884,,False,10.6
ladder,raw/d2/constrained/none,10,raw,2,constrained,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,7,8.48480768572974,4.7949714157914025,0.0,2.406624662140785,,False,10.2
ladder,raw/d2/constrained/savgol,10,raw,2,constrained,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,9.556908352532197,5.1529664889569995,0.0,3.062079442444769,,False,10.4
ladder,raw/d2/constrained/kalman,10,raw,2,constrained,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,8.317992419356248,6.204525024264822,0.0,3.0846663510012884,,False,10.6
ladder,raw/d2/ensemble/none,10,raw,2,ensemble,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,50,8.48480768572974,2.1325779354072716,0.0,1.1718461914391702,,False,21.7
ladder,raw/d2/ensemble/savgol,10,raw,2,ensemble,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,9.556908352532197,6.128926118473503,0.0,3.083800357551445,,False,20.8
ladder,raw/d2/ensemble/kalman,10,raw,2,ensemble,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,8.317992419356248,6.4292539643447055,0.0,3.086984267467258,,False,21.3
ladder,physics/d1/stlsq/none,10,physics,1,stlsq,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,38,50.00329534344823,27.951388360229934,0.1,1.703337185154944,,True,2.4
ladder,physics/d1/stlsq/savgol,10,physics,1,stlsq,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,42.65896641761276,6.162434698012857,0.0,3.0841904489173246,,True,2.7
ladder,physics/d1/stlsq/kalman,10,physics,1,stlsq,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,40.894293185754556,6.404686568559444,0.0,3.0867473085227126,,True,3.2
ladder,physics/d1/sr3/none,10,physics,1,sr3,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,17,50.00329534344823,2173.585709151866,0.2,2.2799599655096396,,True,2.1
ladder,physics/d1/sr3/savgol,10,physics,1,sr3,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,42.65896641761276,5.202644454419594,0.0,3.064357759442681,,True,2.7
ladder,physics/d1/sr3/kalman,10,physics,1,sr3,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,40.894293185754556,7.403781950183205,0.0,3.0942955932046647,,True,3.2
ladder,physics/d1/constrained/none,10,physics,1,constrained,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,17,50.00329534344823,2173.585709151866,0.2,2.2799599655096396,,True,2.1
ladder,physics/d1/constrained/savgol,10,physics,1,constrained,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,42.65896641761276,5.202644454419594,0.0,3.064357759442681,,True,2.7
ladder,physics/d1/constrained/kalman,10,physics,1,constrained,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,40.894293185754556,7.403781950183205,0.0,3.0942955932046647,,True,3.2
ladder,physics/d1/ensemble/none,10,physics,1,ensemble,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,39,50.00329534344823,27.4746969797822,0.08333333333333333,1.6956974307154036,,True,3.2
ladder,physics/d1/ensemble/savgol,10,physics,1,ensemble,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,42.65896641761276,6.229745667144391,0.0,3.0849450104798044,,True,3.1
ladder,physics/d1/ensemble/kalman,10,physics,1,ensemble,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,40.894293185754556,6.413466862131257,0.0,3.086832417400947,,True,3.6
ladder,physics/d2/stlsq/none,10,physics,2,stlsq,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,250,50.00329534344823,1.893399633598972,0.0,0.9281838303379264,,False,25.3
ladder,physics/d2/stlsq/savgol,10,physics,2,stlsq,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,7,42.65896641761276,6.162434698012857,0.0,3.0841904489173246,,False,36.2
ladder,physics/d2/stlsq/kalman,10,physics,2,stlsq,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,40.894293185754556,6.404686568559444,0.0,3.0867473085227126,,False,33.7
ladder,physics/d2/sr3/none,10,physics,2,sr3,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,134,50.00329534344823,426.5530152735685,0.45,2.0504034596327405,,False,16.4
ladder,physics/d2/sr3/savgol,10,physics,2,sr3,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,42.65896641761276,5.480714656202293,0.0,3.073132974333381,,False,30.2
ladder,physics/d2/sr3/kalman,10,physics,2,sr3,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,40.894293185754556,7.154669857516011,0.0,3.0927237751030194,,False,32.5
ladder,physics/d2/constrained/none,10,physics,2,constrained,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,134,50.00329534344823,426.5530152735685,0.45,2.0504034596327405,,False,15.8
ladder,physics/d2/constrained/savgol,10,physics,2,constrained,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,42.65896641761276,5.480714656202293,0.0,3.073132974333381,,False,31.5
ladder,physics/d2/constrained/kalman,10,physics,2,constrained,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,40.894293185754556,7.154669857516011,0.0,3.0927237751030194,,False,32.1
ladder,physics/d2/ensemble/none,10,physics,2,ensemble,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,220,50.00329534344823,2074.3852199352905,0.5666666666666667,4.7026486291644725,,False,127.4
ladder,physics/d2/ensemble/savgol,10,physics,2,ensemble,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,4,42.65896641761276,6.1326788982721325,0.0,3.083844547958145,,False,116.0
ladder,physics/d2/ensemble/kalman,10,physics,2,ensemble,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,40.894293185754556,6.394629631361033,0.0,3.0866492412609525,,False,115.3
ladder,physics_no_cross/d1/stlsq/none,10,physics_no_cross,1,stlsq,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,26,23.132320997286403,10.510642669717937,0.03333333333333333,1.7427942287578695,,True,3.6
ladder,physics_no_cross/d1/stlsq/savgol,10,physics_no_cross,1,stlsq,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,14.325850728195798,6.162434698012857,0.0,3.0841904489173246,,True,3.7
ladder,physics_no_cross/d1/stlsq/kalman,10,physics_no_cross,1,stlsq,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,14.329785236000474,6.404686568559444,0.0,3.0867473085227126,,True,4.5
ladder,physics_no_cross/d1/sr3/none,10,physics_no_cross,1,sr3,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,10,23.132320997286403,5.621526561972208,0.0,2.2172792364651985,,True,3.6
ladder,physics_no_cross/d1/sr3/savgol,10,physics_no_cross,1,sr3,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,14.325850728195798,5.259154404400235,0.0,3.06659602638755,,True,3.7
ladder,physics_no_cross/d1/sr3/kalman,10,physics_no_cross,1,sr3,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,14.329785236000474,7.1927040458193625,0.0,3.092973955729539,,True,4.5
ladder,physics_no_cross/d1/constrained/none,10,physics_no_cross,1,constrained,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,10,23.132320997286403,5.621526561972208,0.0,2.2172792364651985,,True,3.7
ladder,physics_no_cross/d1/constrained/savgol,10,physics_no_cross,1,constrained,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,14.325850728195798,5.259154404400235,0.0,3.06659602638755,,True,3.7
ladder,physics_no_cross/d1/constrained/kalman,10,physics_no_cross,1,constrained,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,14.329785236000474,7.1927040458193625,0.0,3.092973955729539,,True,4.5
ladder,physics_no_cross/d1/ensemble/none,10,physics_no_cross,1,ensemble,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,26,23.132320997286403,9.710710974511368,0.03333333333333333,1.7435417594324878,,True,4.2
ladder,physics_no_cross/d1/ensemble/savgol,10,physics_no_cross,1,ensemble,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,14.325850728195798,6.2143314419707085,0.0,3.0847754922524078,,True,4.1
ladder,physics_no_cross/d1/ensemble/kalman,10,physics_no_cross,1,ensemble,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,14.329785236000474,6.390214367494486,0.0,3.0866059882298096,,True,4.9
ladder,physics_no_cross/d2/stlsq/none,10,physics_no_cross,2,stlsq,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,108,23.132320997286403,2.810552581731956,0.016666666666666666,1.0279303431429878,,False,25.3
ladder,physics_no_cross/d2/stlsq/savgol,10,physics_no_cross,2,stlsq,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,5,14.325850728195798,6.123548461461843,0.016666666666666666,3.0841904489173246,,False,25.1
ladder,physics_no_cross/d2/stlsq/kalman,10,physics_no_cross,2,stlsq,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,14.329785236000474,6.404686568559444,0.0,3.0867473085227126,,False,26.2
ladder,physics_no_cross/d2/sr3/none,10,physics_no_cross,2,sr3,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,43,23.132320997286403,417.20585552248025,0.2833333333333333,2.6501424659127424,,False,18.4
ladder,physics_no_cross/d2/sr3/savgol,10,physics_no_cross,2,sr3,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,14.325850728195798,5.491141710188287,0.0,3.073380757053085,,False,24.6
ladder,physics_no_cross/d2/sr3/kalman,10,physics_no_cross,2,sr3,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,14.329785236000474,7.045728500844625,0.0,3.0919846415382515,,False,25.3
ladder,physics_no_cross/d2/constrained/none,10,physics_no_cross,2,constrained,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,43,23.132320997286403,417.20585552248025,0.2833333333333333,2.6501424659127424,,False,18.7
ladder,physics_no_cross/d2/constrained/savgol,10,physics_no_cross,2,constrained,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,14.325850728195798,5.491141710188287,0.0,3.073380757053085,,False,24.7
ladder,physics_no_cross/d2/constrained/kalman,10,physics_no_cross,2,constrained,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,14.329785236000474,7.045728500844625,0.0,3.0919846415382515,,False,25.5
ladder,physics_no_cross/d2/ensemble/none,10,physics_no_cross,2,ensemble,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,102,23.132320997286403,162.57783111163255,0.3333333333333333,2.9748253521755363,,False,52.5
ladder,physics_no_cross/d2/ensemble/savgol,10,physics_no_cross,2,ensemble,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,5,14.325850728195798,6.0905675704040245,0.016666666666666666,3.0835128516653048,,False,52.6
ladder,physics_no_cross/d2/ensemble/kalman,10,physics_no_cross,2,ensemble,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,14.329785236000474,6.398609864426955,0.0,3.0866881283350986,,False,53.8
ladder,raw/d1/stlsq/none,11,raw,1,stlsq,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,20,8.311360093761516,2.802077223658013,0.0,1.8658110214530845,,True,3.2
ladder,raw/d1/stlsq/savgol,11,raw,1,stlsq,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,9.352698628628431,5.808685425026589,0.0,3.088357383554804,,True,3.2
ladder,raw/d1/stlsq/kalman,11,raw,1,stlsq,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,8.257370394583884,5.982033914084239,0.0,3.090915604462757,,True,4.0
ladder,raw/d1/sr3/none,11,raw,1,sr3,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,6,8.311360093761516,4.41529435072858,0.0,2.405352625077339,,True,3.2
ladder,raw/d1/sr3/savgol,11,raw,1,sr3,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,9.352698628628431,5.218983044147281,0.0,3.071463131712998,,True,3.2
ladder,raw/d1/sr3/kalman,11,raw,1,sr3,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,8.257370394583884,5.951676254400213,0.0,3.0905012634842417,,True,4.0
ladder,raw/d1/constrained/none,11,raw,1,constrained,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,6,8.311360093761516,4.41529435072858,0.0,2.405352625077339,,True,3.2
ladder,raw/d1/constrained/savgol,11,raw,1,constrained,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,9.352698628628431,5.218983044147281,0.0,3.071463131712998,,True,3.1
ladder,raw/d1/constrained/kalman,11,raw,1,constrained,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,8.257370394583884,5.951676254400213,0.0,3.0905012634842417,,True,4.0
ladder,raw/d1/ensemble/none,11,raw,1,ensemble,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,21,8.311360093761516,2.8686447123628818,0.0,1.854160264544409,,True,3.6
ladder,raw/d1/ensemble/savgol,11,raw,1,ensemble,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,9.352698628628431,5.819524923051268,0.0,3.0885323581434916,,True,3.5
ladder,raw/d1/ensemble/kalman,11,raw,1,ensemble,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,8.257370394583884,5.98498423193926,0.0,3.0909552066410915,,True,4.4
ladder,raw/d2/stlsq/none,11,raw,2,stlsq,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,46,8.311360093761516,2.150629041902897,0.0,1.1148033498493837,,False,17.8
ladder,raw/d2/stlsq/savgol,11,raw,2,stlsq,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,9.352698628628431,5.808685425026589,0.0,3.088357383554804,,False,15.3
ladder,raw/d2/stlsq/kalman,11,raw,2,stlsq,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,8.257370394583884,5.982033914084239,0.0,3.090915604462757,,False,15.6
ladder,raw/d2/sr3/none,11,raw,2,sr3,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,7,8.311360093761516,4.647134003244249,0.0,2.3722445216742307,,False,13.8
ladder,raw/d2/sr3/savgol,11,raw,2,sr3,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,9.352698628628431,5.164352048915129,0.0,3.067900919838544,,False,14.5
ladder,raw/d2/sr3/kalman,11,raw,2,sr3,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,8.257370394583884,5.701259977298399,0.0,3.0864887261611442,,False,15.6
ladder,raw/d2/constrained/none,11,raw,2,constrained,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,7,8.311360093761516,4.647134003244249,0.0,2.3722445216742307,,False,15.1
ladder,raw/d2/constrained/savgol,11,raw,2,constrained,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,9.352698628628431,5.164352048915129,0.0,3.067900919838544,,False,14.8
ladder,raw/d2/constrained/kalman,11,raw,2,constrained,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,8.257370394583884,5.701259977298399,0.0,3.0864887261611442,,False,15.1
ladder,raw/d2/ensemble/none,11,raw,2,ensemble,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,53,8.311360093761516,7.215360179117502,0.03333333333333333,1.1152097001227685,,False,27.9
ladder,raw/d2/ensemble/savgol,11,raw,2,ensemble,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,9.352698628628431,5.791884443652893,0.0,3.0880815905486654,,False,27.4
ladder,raw/d2/ensemble/kalman,11,raw,2,ensemble,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,8.257370394583884,5.992888719844076,0.0,3.09106074382022,,False,28.1
ladder,physics/d1/stlsq/none,11,physics,1,stlsq,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,33,53.94728837120861,31.33123460567381,0.13333333333333333,1.6968622233511148,,True,3.1
ladder,physics/d1/stlsq/savgol,11,physics,1,stlsq,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,43.68509312479763,5.808685425026589,0.0,3.088357383554804,,True,3.7
ladder,physics/d1/stlsq/kalman,11,physics,1,stlsq,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,41.99434870757896,5.982033914084239,0.0,3.090915604462757,,True,4.3
ladder,physics/d1/sr3/none,11,physics,1,sr3,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,18,53.94728837120861,1857.1557626248425,0.16666666666666666,2.348241550388499,,True,3.2
ladder,physics/d1/sr3/savgol,11,physics,1,sr3,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,43.68509312479763,5.349213374292181,0.0,3.077416053922987,,True,3.7
ladder,physics/d1/sr3/kalman,11,physics,1,sr3,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,41.99434870757896,6.704655902978508,0.0,3.0982738896823485,,True,4.3
ladder,physics/d1/constrained/none,11,physics,1,constrained,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,18,53.94728837120861,1857.1557626248425,0.16666666666666666,2.348241550388499,,True,3.5
ladder,physics/d1/constrained/savgol,11,physics,1,constrained,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,43.68509312479763,5.349213374292181,0.0,3.077416053922987,,True,3.7
ladder,physics/d1/constrained/kalman,11,physics,1,constrained,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,41.99434870757896,6.704655902978508,0.0,3.0982738896823485,,True,4.7
ladder,physics/d1/ensemble/none,11,physics,1,ensemble,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,34,53.94728837120861,29.54654915190578,0.11666666666666667,1.6812833574335349,,True,4.1
ladder,physics/d1/ensemble/savgol,11,physics,1,ensemble,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,43.68509312479763,5.788468687160183,0.0,3.0880248200657068,,True,4.2
ladder,physics/d1/ensemble/kalman,11,physics,1,ensemble,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,41.99434870757896,5.975849481611848,0.0,3.0908322143870874,,True,4.9
ladder,physics/d2/stlsq/none,11,physics,2,stlsq,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,260,53.94728837120861,46.66513192196658,0.06666666666666667,0.9491432867026657,,False,34.3
ladder,physics/d2/stlsq/savgol,11,physics,2,stlsq,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,5,43.68509312479763,5.808685425026589,0.0,3.088357383554804,,False,32.6
ladder,physics/d2/stlsq/kalman,11,physics,2,stlsq,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,41.99434870757896,5.982033914084239,0.0,3.090915604462757,,False,33.7
ladder,physics/d2/sr3/none,11,physics,2,sr3,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,142,53.94728837120861,463.97710666496647,0.38333333333333336,3.827221057432218,,False,17.9
ladder,physics/d2/sr3/savgol,11,physics,2,sr3,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,43.68509312479763,5.385918126957176,0.0,3.078707148341209,,False,30.1
ladder,physics/d2/sr3/kalman,11,physics,2,sr3,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,41.99434870757896,6.542549311482824,0.0,3.096926279562788,,False,32.0
ladder,physics/d2/constrained/none,11,physics,2,constrained,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,142,53.94728837120861,463.97710666496647,0.38333333333333336,3.827221057432218,,False,18.1
ladder,physics/d2/constrained/savgol,11,physics,2,constrained,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,43.68509312479763,5.385918126957176,0.0,3.078707148341209,,False,30.5
ladder,physics/d2/constrained/kalman,11,physics,2,constrained,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,41.99434870757896,6.542549311482824,0.0,3.096926279562788,,False,32.2
ladder,physics/d2/ensemble/none,11,physics,2,ensemble,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,238,53.94728837120861,728.8242552059605,0.65,8.719197021759303,,False,127.1
ladder,physics/d2/ensemble/savgol,11,physics,2,ensemble,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,5,43.68509312479763,5.798029907472114,0.0,3.0881831284521444,,False,100.0
ladder,physics/d2/ensemble/kalman,11,physics,2,ensemble,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,41.99434870757896,5.974206642115392,0.0,3.0908099762642727,,False,95.3
ladder,physics_no_cross/d1/stlsq/none,11,physics_no_cross,1,stlsq,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,27,23.750831803001898,11.407892988999446,0.016666666666666666,1.7560576628018003,,True,3.6
ladder,physics_no_cross/d1/stlsq/savgol,11,physics_no_cross,1,stlsq,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,14.007713758551217,5.808685425026589,0.0,3.088357383554804,,True,3.6
ladder,physics_no_cross/d1/stlsq/kalman,11,physics_no_cross,1,stlsq,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,13.725310263477727,5.982033914084239,0.0,3.090915604462757,,True,4.4
ladder,physics_no_cross/d1/sr3/none,11,physics_no_cross,1,sr3,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,9,23.750831803001898,4.269517742751147,0.0,2.78451996635182,,True,3.6
ladder,physics_no_cross/d1/sr3/savgol,11,physics_no_cross,1,sr3,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,14.007713758551217,5.243882322815597,0.0,3.0728225735533807,,True,3.7
ladder,physics_no_cross/d1/sr3/kalman,11,physics_no_cross,1,sr3,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,13.725310263477727,6.106782008247645,0.0,3.092497174374848,,True,4.5
ladder,physics_no_cross/d1/constrained/none,11,physics_no_cross,1,constrained,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,9,23.750831803001898,4.269517742751147,0.0,2.78451996635182,,True,3.6
ladder,physics_no_cross/d1/constrained/savgol,11,physics_no_cross,1,constrained,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,14.007713758551217,5.243882322815597,0.0,3.0728225735533807,,True,3.7
ladder,physics_no_cross/d1/constrained/kalman,11,physics_no_cross,1,constrained,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,13.725310263477727,6.106782008247645,0.0,3.092497174374848,,True,4.4
